user_id|reader|location|age
149446|249523|usa|30
149447|249524|usa|50
149448|249526|usa|40
149449|249527|canada|15
149450|249532|spain|35
149451|249533|usa|45
149452|249534|usa|20
149453|249536|usa|30
149454|249538|spain|15
149455|249549|usa|40
149456|249551|usa|50
149457|249553|usa|50
149458|249554|usa|30
149459|249556|usa|50
149460|249558|usa|20
149461|249559|usa|60
149462|249564|usa|35
149463|249565|usa|55
149464|249567|usa|55
149465|249568|usa|25
149466|249569|usa|45
149467|249570|usa|50
149468|249571|canada|25
149469|249573|usa|40
149470|249578|usa|30
149471|249580|usa|50
149472|249581|usa|20
149473|249583|usa|35
149474|249590|usa|40
149475|249591|usa|50
149476|249597|usa|70
149477|249598|usa|25
149478|249599|usa|50
149479|249603|usa|35
149480|249604|usa|30
149481|249607|usa|20
149482|249608|usa|65
149483|249610|united kingdom|40
149484|249611|usa|25
149485|249612|usa|45
149486|249613|usa|45
149487|249614|usa|50
149488|249615|usa|20
149489|249616|usa|55
149490|249617|usa|40
149491|249619|usa|30
149492|249620|usa|30
149493|249622|usa|65
149494|249624|usa|55
149495|249626|united kingdom|25
149496|249627|usa|5
149497|249628|usa|50
149498|249631|usa|50
149499|249634|usa|65
149500|249637|usa|25
149501|249638|usa|35
149502|249641|usa|45
149503|249642|usa|55
149504|249644|usa|25
149505|249649|usa|65
149506|249650|usa|65
149507|249651|usa|45
149508|249652|usa|20
149509|249653|usa|35
149510|249655|usa|60
149511|249657|usa|40
149512|249658|australia|35
149513|249659|switzerland|30
149514|249660|germany|25
149515|249661|united kingdom|20
149516|249662|france|40
149517|249663|usa|15
149518|249665|usa|35
149519|249669|usa|55
149520|249670|usa|35
149521|249671|portugal|15
149522|249672|singapore|30
149523|249674|spain|35
149524|249675|portugal|30
149525|249676|portugal|25
149526|249677|usa|70
149527|249678|italy|55
149528|249681|usa|35
149529|249682|bulgaria|25
149530|249686|australia|40
149531|249687|pakistan|30
149532|249689|australia|40
149533|249691|usa|55
149534|249692|new zealand|20
149535|249693|usa|50
149536|249694|usa|30
149537|249695|canada|35
149538|249697|china|15
149539|249699|australia|40
149540|249701|usa|65
149541|249702|netherlands|40
149542|249704|australia|35
149543|249706|canada|40
149544|249708|canada|25
149545|249711|usa|55
149546|249713|canada|30
149547|249715|usa|50
149548|249716|thailand|15
149549|249718|usa|45
149550|249719|usa|40
149551|249720|usa|40
149552|249721|usa|50
149553|249722|usa|60
149554|249723|usa|30
149555|249724|usa|60
149556|249726|usa|40
149557|249727|switzerland|25
149558|249729|italy|35
149559|249735|usa|40
149560|249736|usa|40
149561|249739|united kingdom|40
149562|249740|usa|45
149563|249741|usa|30
149564|249744|spain|40
149565|249746|usa|45
149566|249748|usa|45
149567|249749|usa|40
149568|249751|germany|45
149569|249753|usa|20
149570|249755|usa|15
149571|249756|usa|30
149572|249757|usa|35
149573|249759|usa|35
149574|249761|usa|50
149575|249762|usa|45
149576|249763|usa|25
149577|249765|usa|45
149578|249766|usa|30
149579|249767|usa|50
149580|249768|usa|40
149581|249770|italy|35
149582|249771|spain|30
149583|249772|spain|30
149584|249773|netherlands|30
149585|249775|poland|25
149586|249777|usa|50
149587|249781|australia|35
149588|249782|new zealand|60
149589|249785|usa|30
149590|249788|usa|55
149591|249789|canada|10
149592|249791|usa|35
149593|249792|usa|40
149594|249795|morocco|45
149595|249796|singapore|25
149596|249797|usa|25
149597|249799|usa|60
149598|249802|usa|25
149599|249803|usa|15
149600|249805|usa|25
149601|249807|malaysia|15
149602|249808|ghana|15
149603|249809|usa|20
149604|249810|portugal|20
149605|249811|germany|20
149606|249812|usa|20
149607|249814|usa|25
149608|249817|usa|20
149609|249818|france|25
149610|249819|usa|20
149611|249820|united kingdom|15
149612|249824|spain|30
149613|249825|united kingdom|20
149614|249826|australia|30
149615|249827|brazil|30
149616|249830|thailand|35
149617|249833|usa|50
149618|249836|new zealand|20
149619|249837|belgium|25
149620|249838|germany|35
149621|249839|spain|35
149622|249840|france|20
149623|249841|spain|30
149624|249843|germany|35
149625|249845|usa|20
149626|249847|germany|20
149627|249849|usa|30
149628|249850|usa|15
149629|249852|australia|25
149630|249854|spain|20
149631|249855|brazil|15
149632|249856|brazil|15
149633|249857|canada|25
149634|249858|finland|35
149635|249859|canada|25
149636|249860|belgium|30
149637|249861|usa|20
149638|249864|italy|20
149639|249865|france|30
149640|249867|greece|20
149641|249868|germany|20
149642|249869|spain|30
149643|249870|usa|30
149644|249871|peru|15
149645|249872|usa|15
149646|249873|germany|15
149647|249875|germany|20
149648|249876|vietnam|20
149649|249878|thailand|35
149650|249879|vietnam|25
149651|249881|italy|45
149652|249882|new zealand|35
149653|249883|china|30
149654|249888|usa|65
149655|249891|usa|50
149656|249892|usa|25
149657|249893|switzerland|40
149658|249897|greece|20
149659|249898|greece|25
149660|249901|sri lanka|30
149661|249903|sri lanka|10
149662|249904|vietnam|10
149663|249905|france|45
149664|249908|romania|20
149665|249910|germany|20
149666|249911|usa|15
149667|249912|usa|25
149668|249913|usa|25
149669|249915|thailand|25
149670|249916|usa|40
149671|249920|usa|20
149672|249921|egypt|30
149673|249923|new zealand|15
149674|249924|usa|35
149675|249925|usa|20
149676|249926|usa|15
149677|249927|usa|55
149678|249931|canada|15
149679|249934|usa|30
149680|249935|australia|15
149681|249938|canada|15
149682|249939|canada|30
149683|249940|usa|40
149684|249941|usa|50
149685|249942|usa|20
149686|249943|usa|20
149687|249944|united kingdom|40
149688|249946|usa|20
149689|249948|usa|35
149690|249949|turkey|20
149691|249950|usa|35
149692|249951|canada|45
149693|249952|canada|25
149694|249956|canada|40
149695|249957|germany|40
149696|249958|usa|10
149697|249960|usa|20
149698|249961|china|20
149699|249963|usa|30
149700|249964|usa|45
149701|249965|usa|30
149702|249966|usa|40
149703|249969|switzerland|25
149704|249970|usa|20
149705|249971|spain|20
149706|249972|spain|25
149707|249974|usa|15
149708|249975|united kingdom|35
149709|249977|united kingdom|15
149710|249978|united kingdom|15
149711|249979|united kingdom|15
149712|249980|portugal|45
149713|249981|usa|25
149714|249982|usa|55
149715|249983|usa|45
149716|249987|germany|20
149717|249988|australia|15
149718|249990|canada|35
149719|249992|germany|30
149720|249993|australia|10
149721|249994|portugal|25
149722|249998|usa|50
149723|249999|sweden|15
149724|250001|australia|45
149725|250002|united kingdom|30
149726|250003|australia|15
149727|250004|united kingdom|10
149728|250006|usa|35
149729|250007|usa|35
149730|250008|united kingdom|15
149731|250009|united kingdom|35
149732|250011|australia|10
149733|250012|usa|35
149734|250013|united kingdom|40
149735|250014|united kingdom|30
149736|250015|netherlands|30
149737|250016|usa|15
149738|250019|united kingdom|45
149739|250020|germany|20
149740|250021|united kingdom|45
149741|250022|france|40
149742|250024|united kingdom|40
149743|250025|usa|55
149744|250026|united kingdom|30
149745|250027|canada|25
149746|250029|spain|20
149747|250033|germany|25
149748|250034|usa|25
149749|250036|germany|25
149750|250037|australia|30
149751|250038|united kingdom|30
149752|250039|denmark|15
149753|250042|new zealand|20
149754|250043|usa|15
149755|250045|germany|30
149756|250046|spain|30
149757|250048|spain|25
149758|250049|united kingdom|40
149759|250050|usa|15
149760|250052|usa|25
149761|250053|united kingdom|40
149762|250054|united kingdom|40
149763|250055|australia|15
149764|250056|australia|15
149765|250058|australia|35
149766|250059|canada|35
149767|250060|usa|35
149768|250061|canada|10
149769|250063|united kingdom|25
149770|250064|usa|20
149771|250065|usa|60
149772|250071|spain|20
149773|250074|canada|15
149774|250075|usa|15
149775|250077|spain|30
149776|250078|canada|20
149777|250079|united kingdom|60
149778|250080|usa|50
149779|250081|united kingdom|30
149780|250082|australia|15
149781|250085|algeria|15
149782|250087|australia|10
149783|250088|australia|25
149784|250089|usa|15
149785|250090|united kingdom|15
149786|250091|united kingdom|35
149787|250092|germany|35
149788|250094|united kingdom|15
149789|250098|united kingdom|25
149790|250099|united kingdom|45
149791|250101|usa|60
149792|250102|usa|30
149793|250106|usa|45
149794|250109|usa|20
149795|250110|united kingdom|60
149796|250111|australia|40
149797|250112|usa|30
149798|250113|australia|20
149799|250114|spain|45
149800|250115|germany|45
149801|250116|germany|15
149802|250118|australia|15
149803|250119|australia|65
149804|250120|australia|15
149805|250122|united kingdom|30
149806|250125|usa|15
149807|250126|australia|10
149808|250129|united kingdom|40
149809|250130|kuwait|15
149810|250131|usa|60
149811|250133|italy|25
149812|250135|usa|65
149813|250136|usa|60
149814|250137|canada|10
149815|250138|usa|15
149816|250140|united kingdom|40
149817|250141|australia|20
149818|250142|usa|25
149819|250143|usa|25
149820|250145|portugal|30
149821|250146|australia|20
149822|250147|usa|55
149823|250148|usa|30
149824|250149|denmark|25
149825|250153|canada|30
149826|250154|usa|25
149827|250155|usa|15
149828|250157|usa|40
149829|250159|united kingdom|15
149830|250162|australia|40
149831|250163|canada|15
149832|250164|usa|60
149833|250166|canada|15
149834|250167|canada|15
149835|250169|singapore|15
149836|250170|united kingdom|30
149837|250171|united kingdom|30
149838|250172|australia|15
149839|250176|switzerland|20
149840|250177|united kingdom|25
149841|250178|australia|10
149842|250180|italy|35
149843|250181|austria|15
149844|250182|usa|20
149845|250183|usa|35
149846|250186|usa|30
149847|250187|china|25
149848|250188|united kingdom|45
149849|250189|united kingdom|35
149850|250190|usa|35
149851|250192|united kingdom|25
149852|250193|usa|15
149853|250195|usa|30
149854|250196|usa|60
149855|250199|united kingdom|45
149856|250200|szech republic|15
149857|250201|usa|30
149858|250203|united kingdom|35
149859|250208|usa|25
149860|250209|poland|25
149861|250210|usa|60
149862|250212|usa|60
149863|250214|usa|35
149864|250215|usa|20
149865|250218|united kingdom|40
149866|250219|australia|20
149867|250220|usa|50
149868|250222|usa|20
149869|250223|usa|45
149870|250224|usa|60
149871|250225|usa|15
149872|250228|usa|20
149873|250229|usa|30
149874|250231|usa|15
149875|250233|usa|25
149876|250235|usa|25
149877|250236|australia|10
149878|250237|usa|35
149879|250240|australia|20
149880|250242|greece|35
149881|250243|australia|15
149882|250244|united kingdom|40
149883|250246|germany|15
149884|250249|usa|30
149885|250252|usa|30
149886|250253|usa|25
149887|250255|united kingdom|30
149888|250256|usa|15
149889|250257|denmark|35
149890|250259|usa|15
149891|250262|austria|20
149892|250265|usa|25
149893|250268|united kingdom|25
149894|250269|canada|25
149895|250270|united kingdom|45
149896|250271|usa|20
149897|250272|united kingdom|15
149898|250273|usa|25
149899|250274|usa|25
149900|250275|usa|70
149901|250278|usa|20
149902|250280|australia|70
149903|250281|usa|25
149904|250282|netherlands|55
149905|250286|usa|25
149906|250288|usa|50
149907|250291|usa|30
149908|250292|australia|35
149909|250293|usa|25
149910|250294|usa|45
149911|250296|italy|35
149912|250297|germany|30
149913|250301|usa|20
149914|250302|united kingdom|40
149915|250303|usa|40
149916|250305|australia|40
149917|250306|spain|65
149918|250307|usa|45
149919|250308|usa|20
149920|250309|new zealand|20
149921|250310|usa|45
149922|250312|australia|40
149923|250313|canada|20
149924|250314|usa|45
149925|250315|italy|15
149926|250316|usa|15
149927|250317|usa|45
149928|250319|usa|20
149929|250325|usa|15
149930|250326|usa|40
149931|250327|usa|50
149932|250328|italy|20
149933|250329|usa|40
149934|250331|usa|45
149935|250332|usa|30
149936|250333|usa|60
149937|250336|usa|45
149938|250338|usa|35
149939|250339|united kingdom|45
149940|250340|usa|45
149941|250341|usa|35
149942|250342|usa|25
149943|250343|canada|15
149944|250346|usa|60
149945|250347|usa|60
149946|250349|united kingdom|45
149947|250351|japan|20
149948|250353|usa|15
149949|250354|morocco|25
149950|250355|usa|35
149951|250356|hungary|45
149952|250358|usa|30
149953|250359|germany|20
149954|250360|canada|20
149955|250362|united kingdom|35
149956|250363|austria|25
149957|250364|australia|25
149958|250365|usa|40
149959|250371|canada|25
149960|250372|united kingdom|20
149961|250373|canada|55
149962|250376|canada|30
149963|250377|usa|40
149964|250379|australia|35
149965|250381|usa|15
149966|250382|australia|10
149967|250384|usa|50
149968|250390|usa|30
149969|250392|austria|20
149970|250394|usa|10
149971|250397|usa|20
149972|250398|usa|50
149973|250401|australia|45
149974|250402|usa|15
149975|250403|portugal|25
149976|250405|usa|55
149977|250406|usa|30
149978|250415|italy|25
149979|250417|ireland|30
149980|250418|usa|35
149981|250419|singapore|30
149982|250420|usa|50
149983|250421|canada|40
149984|250422|usa|15
149985|250423|usa|30
149986|250424|usa|15
149987|250426|new zealand|15
149988|250427|usa|40
149989|250430|canada|15
149990|250432|united kingdom|50
149991|250434|united kingdom|25
149992|250435|usa|15
149993|250437|usa|30
149994|250439|canada|25
149995|250442|usa|60
149996|250443|usa|20
149997|250444|usa|15
149998|250445|usa|35
149999|250447|usa|35
150000|250450|usa|75
150001|250451|australia|25
150002|250453|usa|15
150003|250456|usa|50
150004|250461|usa|30
150005|250462|usa|40
150006|250463|usa|35
150007|250466|australia|10
150008|250468|usa|15
150009|250469|usa|20
150010|250470|usa|50
150011|250472|usa|45
150012|250475|usa|35
150013|250477|usa|35
150014|250478|canada|25
150015|250479|germany|20
150016|250481|canada|25
150017|250482|spain|20
150018|250484|finland|50
150019|250486|united kingdom|40
150020|250487|germany|20
150021|250488|usa|20
150022|250489|usa|25
150023|250490|usa|20
150024|250491|canada|35
150025|250494|usa|20
150026|250496|turkey|20
150027|250497|germany|30
150028|250499|pakistan|20
150029|250502|usa|40
150030|250503|usa|20
150031|250505|usa|50
150032|250507|canada|30
150033|250508|united kingdom|55
150034|250509|usa|15
150035|250511|germany|25
150036|250513|usa|45
150037|250514|usa|75
150038|250515|usa|50
150039|250516|usa|20
150040|250517|usa|30
150041|250518|usa|20
150042|250519|canada|15
150043|250520|usa|25
150044|250521|usa|25
150045|250522|usa|15
150046|250523|usa|45
150047|250524|canada|70
150048|250529|usa|40
150049|250531|usa|35
150050|250532|usa|50
150051|250534|usa|30
150052|250535|germany|25
150053|250537|usa|20
150054|250538|vietnam|20
150055|250539|canada|20
150056|250540|canada|25
150057|250542|usa|25
150058|250543|usa|40
150059|250544|usa|35
150060|250545|united kingdom|35
150061|250546|united kingdom|35
150062|250548|united kingdom|25
150063|250549|germany|55
150064|250550|usa|50
150065|250552|united kingdom|50
150066|250555|usa|20
150067|250556|usa|15
150068|250557|usa|30
150069|250561|canada|25
150070|250562|united kingdom|30
150071|250563|spain|40
150072|250564|usa|50
150073|250565|n/a,|15
150074|250566|germany|40
150075|250567|usa|10
150076|250568|usa|30
150077|250570|india|20
150078|250572|usa|20
150079|250573|denmark|20
150080|250574|usa|50
150081|250576|canada|35
150082|250580|usa|35
150083|250581|germany|20
150084|250582|canada|55
150085|250583|united kingdom|30
150086|250584|germany|25
150087|250585|new zealand|25
150088|250586|romania|25
150089|250587|united kingdom|40
150090|250589|usa|50
150091|250591|usa|60
150092|250594|germany|20
150093|250596|australia|15
150094|250599|usa|10
150095|250600|united kingdom|55
150096|250601|germany|20
150097|250605|united kingdom|50
150098|250606|canada|15
150099|250607|italy|15
150100|250609|usa|20
150101|250610|spain|20
150102|250612|united kingdom|30
150103|250613|usa|20
150104|250615|usa|25
150105|250617|united kingdom|35
150106|250619|canada|30
150107|250620|usa|30
150108|250621|germany|30
150109|250624|germany|40
150110|250625|usa|25
150111|250626|usa|20
150112|250627|united kingdom|10
150113|250629|usa|20
150114|250630|united kingdom|30
150115|250632|usa|15
150116|250633|united kingdom|20
150117|250634|singapore|30
150118|250635|usa|30
150119|250637|canada|30
150120|250638|united kingdom|40
150121|250639|usa|35
150122|250641|usa|20
150123|250643|usa|45
150124|250645|canada|20
150125|250647|netherlands|25
150126|250648|canada|25
150127|250649|usa|50
150128|250650|new zealand|10
150129|250651|united kingdom|55
150130|250652|australia|25
150131|250654|australia|55
150132|250655|usa|15
150133|250658|turkey|20
150134|250660|usa|30
150135|250662|canada|25
150136|250663|france|30
150137|250664|united kingdom|40
150138|250666|switzerland|60
150139|250667|usa|40
150140|250668|new zealand|20
150141|250669|spain|25
150142|250671|usa|40
150143|250673|united kingdom|25
150144|250674|usa|30
150145|250675|usa|55
150146|250677|spain|10
150147|250679|usa|20
150148|250683|canada|40
150149|250685|usa|25
150150|250687|united kingdom|25
150151|250688|united kingdom|25
150152|250689|united kingdom|20
150153|250691|usa|35
150154|250693|usa|25
150155|250694|usa|15
150156|250696|slovenia|30
150157|250698|switzerland|15
150158|250699|canada|20
150159|250700|united kingdom|35
150160|250701|usa|40
150161|250702|usa|25
150162|250704|united kingdom|25
150163|250707|germany|20
150164|250708|usa|30
150165|250710|usa|40
150166|250711|canada|40
150167|250717|australia|15
150168|250719|usa|50
150169|250721|australia|35
150170|250723|usa|40
150171|250724|usa|15
150172|250725|canada|65
150173|250728|canada|30
150174|250729|usa|50
150175|250730|india|20
150176|250732|usa|30
150177|250734|usa|35
150178|250735|united kingdom|30
150179|250736|usa|15
150180|250737|germany|15
150181|250738|usa|35
150182|250740|usa|35
150183|250741|singapore|10
150184|250745|usa|40
150185|250746|france|25
150186|250750|usa|40
150187|250751|australia|30
150188|250752|usa|50
150189|250753|usa|60
150190|250759|usa|40
150191|250760|united kingdom|40
150192|250763|usa|30
150193|250765|usa|15
150194|250766|australia|60
150195|250767|usa|35
150196|250770|usa|50
150197|250772|usa|35
150198|250773|united kingdom|40
150199|250774|usa|25
150200|250775|india|20
150201|250777|usa|30
150202|250778|usa|35
150203|250780|usa|30
150204|250781|usa|35
150205|250782|switzerland|15
150206|250785|australia|10
150207|250786|canada|20
150208|250787|usa|25
150209|250788|usa|20
150210|250789|usa|20
150211|250791|usa|35
150212|250793|spain|20
150213|250795|usa|10
150214|250798|usa|10
150215|250799|germany|40
150216|250800|usa|40
150217|250801|usa|15
150218|250802|usa|15
150219|250803|australia|25
150220|250806|usa|40
150221|250807|usa|15
150222|250808|australia|25
150223|250810|usa|15
150224|250812|usa|20
150225|250813|usa|30
150226|250814|usa|15
150227|250815|united kingdom|55
150228|250816|united kingdom|25
150229|250817|india|35
150230|250819|usa|50
150231|250820|sweden|15
150232|250823|canada|15
150233|250824|australia|30
150234|250826|united kingdom|15
150235|250828|france|25
150236|250829|china|15
150237|250830|usa|55
150238|250831|new zealand|35
150239|250832|australia|15
150240|250834|united kingdom|10
150241|250835|canada|10
150242|250836|canada|25
150243|250837|canada|25
150244|250838|united kingdom|20
150245|250839|usa|15
150246|250840|australia|15
150247|250841|usa|15
150248|250842|germany|35
150249|250844|new zealand|50
150250|250847|usa|20
150251|250849|usa|40
150252|250850|usa|25
150253|250851|usa|20
150254|250855|usa|40
150255|250856|usa|50
150256|250857|usa|30
150257|250858|china|35
150258|250859|usa|45
150259|250860|usa|35
150260|250862|usa|35
150261|250863|new zealand|30
150262|250865|usa|65
150263|250871|usa|10
150264|250873|usa|25
150265|250874|egypt|25
150266|250875|germany|20
150267|250879|australia|30
150268|250880|united kingdom|45
150269|250881|usa|55
150270|250883|australia|45
150271|250885|usa|20
150272|250887|usa|15
150273|250889|ireland|55
150274|250890|united kingdom|30
150275|250892|usa|20
150276|250893|italy|40
150277|250894|usa|30
150278|250896|canada|15
150279|250897|usa|75
150280|250900|usa|35
150281|250902|italy|40
150282|250903|usa|80
150283|250904|united kingdom|40
150284|250906|usa|45
150285|250907|usa|45
150286|250908|spain|30
150287|250910|luxembourg|20
150288|250911|spain|20
150289|250912|belgium|25
150290|250913|usa|15
150291|250914|canada|35
150292|250915|usa|15
150293|250917|brazil|25
150294|250918|spain|30
150295|250919|usa|55
150296|250920|canada|15
150297|250921|france|25
150298|250924|new zealand|35
150299|250925|canada|30
150300|250926|australia|15
150301|250927|australia|45
150302|250928|united kingdom|35
150303|250930|usa|50
150304|250931|usa|20
150305|250932|usa|25
150306|250933|usa|15
150307|250936|usa|35
150308|250937|usa|40
150309|250940|canada|25
150310|250943|united kingdom|45
150311|250944|germany|25
150312|250947|usa|45
150313|250948|usa|25
150314|250949|usa|10
150315|250950|australia|15
150316|250951|usa|35
150317|250952|usa|35
150318|250953|italy|40
150319|250955|usa|55
150320|250956|usa|55
150321|250958|usa|15
150322|250959|portugal|30
150323|250960|united kingdom|25
150324|250962|canada|20
150325|250963|usa|40
150326|250966|usa|15
150327|250967|usa|40
150328|250974|usa|30
150329|250976|venezuela|15
150330|250978|united kingdom|40
150331|250979|usa|35
150332|250980|united kingdom|25
150333|250982|usa|60
150334|250984|usa|35
150335|250985|germany|25
150336|250986|australia|15
150337|250987|usa|30
150338|250988|france|30
150339|250989|usa|45
150340|250991|usa|35
150341|250995|australia|10
150342|250997|united kingdom|25
150343|250998|usa|50
150344|251003|usa|35
150345|251005|usa|15
150346|251011|italy|30
150347|251017|usa|35
150348|251018|usa|30
150349|251019|usa|50
150350|251020|canada|20
150351|251021|usa|25
150352|251024|usa|15
150353|251028|usa|20
150354|251031|usa|30
150355|251033|india|20
150356|251034|canada|35
150357|251036|usa|15
150358|251038|united kingdom|25
150359|251040|australia|15
150360|251041|australia|45
150361|251042|usa|45
150362|251044|australia|25
150363|251045|usa|25
150364|251047|usa|25
150365|251048|italy|35
150366|251049|india|20
150367|251050|usa|25
150368|251051|usa|45
150369|251053|new zealand|50
150370|251054|usa|15
150371|251056|usa|40
150372|251058|usa|30
150373|251060|usa|35
150374|251061|usa|20
150375|251062|united kingdom|20
150376|251063|italy|25
150377|251064|usa|25
150378|251065|usa|20
150379|251066|usa|20
150380|251068|germany|30
150381|251069|usa|10
150382|251070|usa|35
150383|251071|usa|30
150384|251072|usa|50
150385|251075|canada|35
150386|251076|new zealand|45
150387|251079|usa|45
150388|251082|canada|35
150389|251083|singapore|30
150390|251084|usa|15
150391|251085|singapore|30
150392|251088|germany|25
150393|251090|canada|60
150394|251091|usa|55
150395|251092|usa|55
150396|251093|usa|20
150397|251094|switzerland|70
150398|251095|usa|20
150399|251096|usa|20
150400|251097|spain|15
150401|251098|netherlands|45
150402|251100|usa|15
150403|251102|usa|25
150404|251103|canada|55
150405|251104|usa|30
150406|251105|usa|70
150407|251107|united kingdom|55
150408|251111|usa|55
150409|251115|usa|35
150410|251116|usa|45
150411|251117|united kingdom|15
150412|251118|usa|20
150413|251119|usa|30
150414|251121|usa|50
150415|251124|usa|25
150416|251127|usa|15
150417|251129|united kingdom|30
150418|251130|usa|35
150419|251131|united kingdom|40
150420|251132|canada|25
150421|251136|australia|25
150422|251137|usa|20
150423|251139|usa|35
150424|251140|usa|25
150425|251141|china|30
150426|251142|usa|40
150427|251144|usa|15
150428|251145|taiwan|35
150429|251147|united kingdom|35
150430|251149|usa|50
150431|251151|usa|45
150432|251152|usa|30
150433|251155|canada|15
150434|251156|united kingdom|20
150435|251158|france|20
150436|251159|argentina|25
150437|251160|indonesia|20
150438|251161|malaysia|35
150439|251164|usa|55
150440|251169|usa|15
150441|251170|usa|35
150442|251171|usa|35
150443|251173|usa|20
150444|251174|usa|30
150445|251177|usa|60
150446|251178|new zealand|35
150447|251180|australia|45
150448|251181|australia|50
150449|251184|portugal|15
150450|251185|canada|30
150451|251186|united kingdom|40
150452|251187|usa|20
150453|251190|australia|45
150454|251191|canada|15
150455|251192|usa|30
150456|251193|usa|20
150457|251196|united kingdom|10
150458|251198|usa|45
150459|251199|portugal|15
150460|251200|switzerland|55
150461|251203|canada|25
150462|251204|austria|40
150463|251205|usa|35
150464|251206|united kingdom|25
150465|251208|ireland|75
150466|251211|usa|25
150467|251212|usa|70
150468|251213|portugal|20
150469|251214|switzerland|35
150470|251216|usa|30
150471|251217|africa|30
150472|251218|united kingdom|20
150473|251220|usa|30
150474|251221|usa|40
150475|251222|morocco|25
150476|251223|usa|60
150477|251224|united kingdom|20
150478|251225|usa|35
150479|251227|italy|30
150480|251229|usa|35
150481|251231|usa|50
150482|251233|germany|20
150483|251236|usa|20
150484|251237|austria|15
150485|251239|usa|45
150486|251240|united kingdom|40
150487|251241|turkey|40
150488|251242|canada|25
150489|251243|usa|20
150490|251244|australia|25
150491|251245|usa|40
150492|251248|portugal|25
150493|251249|united kingdom|35
150494|251251|usa|30
150495|251253|usa|55
150496|251254|usa|50
150497|251256|usa|45
150498|251257|usa|50
150499|251258|spain|25
150500|251259|usa|55
150501|251260|usa|60
150502|251263|usa|30
150503|251264|united kingdom|40
150504|251266|australia|50
150505|251267|usa|50
150506|251270|canada|45
150507|251272|usa|35
150508|251276|usa|30
150509|251278|usa|30
150510|251279|portugal|40
150511|251280|usa|30
150512|251281|united kingdom|40
150513|251285|australia|35
150514|251286|united kingdom|20
150515|251287|usa|40
150516|251288|germany|35
150517|251289|italy|15
150518|251291|united kingdom|50
150519|251292|usa|50
150520|251295|usa|45
150521|251300|united kingdom|15
150522|251301|france|20
150523|251302|usa|65
150524|251303|brazil|45
150525|251304|italy|20
150526|251309|usa|15
150527|251310|korea|25
150528|251311|canada|45
150529|251314|germany|30
150530|251315|australia|55
150531|251317|usa|35
150532|251318|ireland|25
150533|251319|italy|30
150534|251321|united kingdom|25
150535|251322|usa|20
150536|251325|united kingdom|25
150537|251327|usa|35
150538|251329|usa|35
150539|251330|united kingdom|25
150540|251333|usa|50
150541|251334|usa|40
150542|251336|usa|45
150543|251338|united kingdom|30
150544|251339|usa|45
150545|251340|usa|55
150546|251342|italy|25
150547|251344|italy|45
150548|251348|usa|50
150549|251349|france|15
150550|251350|usa|35
150551|251354|usa|10
150552|251355|united kingdom|35
150553|251356|netherlands|25
150554|251360|usa|35
150555|251361|usa|40
150556|251362|usa|25
150557|251364|france|20
150558|251367|usa|25
150559|251369|usa|20
150560|251371|netherlands|40
150561|251372|usa|35
150562|251375|germany|20
150563|251376|new zealand|10
150564|251378|usa|15
150565|251379|united kingdom|25
150566|251381|united kingdom|25
150567|251382|egypt|15
150568|251387|usa|35
150569|251389|croatia|20
150570|251390|australia|40
150571|251391|usa|30
150572|251392|australia|45
150573|251393|belgium|50
150574|251394|usa|25
150575|251396|usa|70
150576|251399|germany|20
150577|251401|germany|30
150578|251402|united kingdom|10
150579|251405|australia|35
150580|251406|australia|20
150581|251407|germany|25
150582|251408|usa|20
150583|251409|usa|25
150584|251410|australia|15
150585|251412|spain|30
150586|251414|canada|25
150587|251415|usa|20
150588|251418|new zealand|15
150589|251421|usa|20
150590|251422|usa|20
150591|251424|spain|15
150592|251426|united kingdom|50
150593|251427|united kingdom|15
150594|251430|united kingdom|25
150595|251433|usa|35
150596|251434|germany|30
150597|251435|usa|15
150598|251436|canada|25
150599|251438|usa|30
150600|251439|usa|25
150601|251442|usa|25
150602|251445|usa|25
150603|251447|poland|20
150604|251448|usa|20
150605|251449|spain|15
150606|251450|italy|35
150607|251452|united kingdom|45
150608|251453|canada|35
150609|251454|germany|30
150610|251455|usa|10
150611|251456|united kingdom|10
150612|251457|usa|40
150613|251458|usa|60
150614|251459|germany|25
150615|251462|canada|30
150616|251463|usa|45
150617|251464|australia|20
150618|251465|usa|10
150619|251466|usa|20
150620|251467|usa|5
150621|251468|usa|30
150622|251469|united kingdom|50
150623|251470|usa|55
150624|251471|canada|20
150625|251472|usa|35
150626|251473|united kingdom|25
150627|251474|canada|60
150628|251475|usa|35
150629|251477|spain|35
150630|251478|usa|15
150631|251479|canada|55
150632|251480|usa|15
150633|251482|canada|30
150634|251483|usa|50
150635|251484|canada|15
150636|251485|usa|25
150637|251486|united kingdom|10
150638|251488|usa|55
150639|251489|australia|35
150640|251491|usa|30
150641|251492|canada|15
150642|251494|usa|15
150643|251495|usa|50
150644|251497|canada|15
150645|251499|usa|25
150646|251500|usa|30
150647|251502|usa|35
150648|251503|australia|25
150649|251505|usa|40
150650|251506|canada|45
150651|251507|new zealand|40
150652|251509|usa|30
150653|251510|canada|20
150654|251511|usa|50
150655|251512|canada|50
150656|251519|usa|35
150657|251521|usa|35
150658|251522|usa|55
150659|251524|usa|50
150660|251525|germany|35
150661|251527|canada|40
150662|251529|chile|25
150663|251530|new zealand|50
150664|251532|usa|10
150665|251534|vietnam|45
